Duns,BusinessName,DbaName,City,State,Phone,CompanyEmail,WebSite,LastVerified,ExpirationDate,Address,County,Zip,ZipSuffix,BusinessType,YearEstablished,CageCode,PurchaseCard,SDVOSB,WOSB,MOSB,Sb8A,HubZone,Employees,VeteranEmployees,OperatingLocations,AnnualRevenue,LargestContract,BondingLevel,Aggregate,FaxNumber,Naics,Fsc,Psc,GeographicalServiceArea,CommercialContracts,DodContracts,FSS,LastModified,MentorProtege,JointVenture
080225243,Garlington Heating And Air,,Yuba City,CA,5306717273,garlingtonhvac@yahoo.com,,6/27/2016 12:00:00 AM,6/27/2018 12:00:00 AM,1905 Heidi Way,Sutter,95993,,Sole Proprietorship,2016.0,,No,No,No,No,No,No,1.0,,1.0,,,,,5306717277,238220,,,CA,No,No,No,6/27/2016 4:15:11 PM,No,No
131730103,Garment Specialties Inc.,,Twinsburg,OH,3304252928,garmentspecial@aol.com,www.garmentspecialties.com,10/16/2015 12:00:00 AM,10/16/2017 12:00:00 AM,1885 east Aurora Rd,Summit,44087,,C Corporation (Inc. or Ltd.),1987.0,1UGH4,No,No,No,No,No,No,6.0,,1.0,,,,,3304253938,"315210, 315220, 315240, 424340",,,XX,Yes,No,No,10/16/2015 11:18:10 AM,No,No
079818940,Garrison Walker Group LLC,,San Clemente,CA,9496773683,barry@gwalkergroup.com,www.gwalkergroup.com,10/9/2015 12:00:00 AM,10/9/2017 12:00:00 AM,514 Via El Risco,Orange,92673,,Limited Liability Company (LLC),2015.0,7DPR7,No,Yes,No,No,No,No,2.0,,1.0,,,,,,"236220, 425120, 541611, 541618",,,CA,No,No,No,8/5/2016 4:50:39 PM,No,No
079218336,GarryOwen Ventures LLC,,Princeton,NJ,7036595458,mweingast@yahoo.com,www.garryowenventures.com,12/18/2014 12:00:00 AM,12/18/2016 12:00:00 AM,PO Box 3298,Mercer,08543,,Limited Liability Company (LLC),2004.0,7AGG1,No,Yes,No,No,No,No,1.0,,1.0,,,,,6094430814,"541511, 541512, 541513, 541519, 541611",,,"CT, DE, MD, NJ, NY, PA, VA",No,No,No,8/22/2016 2:32:20 PM,No,No
080328259,Gary Brent Swanson LLC,,Dallas,GA,7707317198,garybrentswanson@gmail.com,garybrentswanson.net,9/22/2016 12:00:00 AM,9/22/2018 12:00:00 AM,144 Cedarmont Way,Paulding,30132,,Limited Liability Company (LLC),2016.0,,No,Yes,No,Yes,No,No,1.0,,1.0,0.0,0.0,0.0,0.0,,"541612, 611430",,,GA,No,No,No,9/22/2016 11:12:16 AM,No,No
019874926,Gary Denham,Effective Presentation Solutions,Chula Vista,CA,6199577325,garydenham142@yahoo.com,http://www.effectivepresentationsolutionsgov.com,10/15/2015 12:00:00 AM,10/15/2017 12:00:00 AM,560 Vista Miranda,San Diego,91910,,Sole Proprietorship,2011.0,6UB18,No,Yes,No,No,No,No,1.0,,1.0,,,,,,611699,,,CA,No,No,No,10/15/2015 10:11:09 AM,No,No
602755402,Gary J. Hale,Voir Dire International Polygraph Investigations,Katy,TX,8328657659,examinerhale@hotmail.com,www.voirdireinternational.com,4/29/2016 12:00:00 AM,4/29/2018 12:00:00 AM,5710 Gardenia Lane,Harris,77493,,Sole Proprietorship,1998.0,5SAW4,Yes,Yes,No,No,No,No,1.0,,1.0,,,,,2813918467,561611,,,XX,Yes,No,No,4/29/2016 1:11:12 PM,No,No
079863939,Gary L Wood,Supply Chain Analytics,Victor,NY,5856435474,gwood@supplychainanalytics.net,supplychainanalytics.net,11/24/2015 12:00:00 AM,11/24/2017 12:00:00 AM,15 Latchmere Drive,Ontario,14564,1280,Sole Proprietorship,2009.0,7EZQ9,No,Yes,No,No,No,No,1.0,,1.0,,,,,,"541512, 541611, 541612",,,"DC, FL, GA, MA, MD, NC, NH, NJ, NY, OH, PA, SC, VA, VT",No,No,No,11/24/2015 9:51:11 AM,No,No
182053004,Gassman Consulting Inc,,Tacoma,WA,2532098846,far2ez@icloud.com,gassmanconsultinginc.com,2/3/2016 12:00:00 AM,2/3/2018 12:00:00 AM,7902 41ST STREET WEST,Pierce,98466,3123,Sub Chapter S Corporation (Inc. or Ltd.),2003.0,356V2,Yes,Yes,No,No,No,No,1.0,,1.0,,,,,,"541611, 611430","3455, 3460, 5133, 5136, 5210, 5220, 5280",,XX,No,No,No,2/3/2016 11:19:34 AM,No,No
602779410,Gassman Engineers PC,,Lincroft,NJ,7322687639,WGassman@gassmanengineers.com,www.gassmanengineers.com,12/15/2014 12:00:00 AM,12/15/2016 12:00:00 AM,123 Pine Street,Monmouth,07738,,Sub Chapter S Corporation (Inc. or Ltd.),1980.0,435B5,No,Yes,No,No,No,No,10.0,,2.0,837729.0,5000000.0,0.0,0.0,,"236210, 236220, 237110, 237130, 238210, 541330, 541512, 541611, 541690, 561621",7650,C111,XX,No,Yes,No,8/17/2016 4:14:27 PM,No,No
079855335,Gaston & McCurdy Global Solutions LLC,,Ashburn,VA,7036461404,execs@gmgsllc.com,www.gmgsllc.com,10/6/2015 12:00:00 AM,10/6/2017 12:00:00 AM,23089 Sunbury St.,Loudoun,20148,,Limited Liability Company (LLC),2015.0,,No,Yes,No,Yes,No,No,1.0,,1.0,,,,,7036496425,"518210, 522310, 541214, 541611, 541612, 541618, 561110, 561311, 561320, 611699, 721110, 722310",,"B547, B550, R408, R497, R499, R699, R707, R710, V231, V999",XX,No,No,No,10/6/2015 9:40:32 AM,No,No
078742559,Gates Group International LLC,,Prince George,VA,8047322719,rpgates@comcast.net,gatesgroupintl.com,5/20/2015 12:00:00 AM,5/20/2017 12:00:00 AM,5213 Bickings Lane,Prince George,23875,3136,Limited Liability Company (LLC),2013.0,6V6Y1,No,Yes,No,No,No,No,1.0,,1.0,,,,,,"541214, 541219, 541611, 541618, 541690",,,"DC, VA",No,No,No,5/20/2015 3:52:46 PM,No,No
078372305,"Gateway Administrative Management Services, LLC",,Stafford,VA,7033989367,info@gatewayamsllc.com,http://gatewayamsllc.com,4/6/2015 1:18:17 PM,4/6/2017 1:18:17 PM,95 Orchard Lane,Stafford,22556,0471,Limited Liability Company (LLC),2012.0,6N8L5,No,Yes,Yes,Yes,No,No,1.0,,1.0,,,,,,"541219, 541611, 561110, 561320, 561410",,"R607, R612, R699, R703, R799","DC, VA",No,No,No,4/6/2015 1:18:17 PM,No,No
828973144,"Gateway Latin America, Inc.",,Rogers,MN,6125010090,khoover@gateway-la.com,www.gateway-la.com,10/17/2014 12:00:00 AM,10/17/2016 12:00:00 AM,14515 Raspberry Dr,Hennepin,55374,,Sub Chapter S Corporation (Inc. or Ltd.),2008.0,5kw77,No,Yes,No,No,No,No,3.0,,2.0,,,,,,"541690, 611699",,,"GA, MN",No,No,No,6/17/2016 2:28:12 PM,No,No
967939336,GATEWAY TO OUTDOOR SOLUTIONS LLC,,Festus,MO,3146034257,gatewaytooutdoorsolutions@yahoo.com,,10/8/2015 12:00:00 AM,10/8/2017 12:00:00 AM,1311 Brenda Drive,Jefferson,63028,,Limited Liability Company (LLC),2011.0,6C5D9,No,Yes,No,No,No,No,18.0,,2.0,,,,,6364650275,561730,,,XX,No,No,No,10/8/2015 8:07:40 AM,No,No
807820399,"Gator Engineering & Aquifer Restoration, Inc.",,Lake Mary,FL,4078780950,neeld@gearengineer.com,gearengineer.com,12/12/2014 12:00:00 AM,12/12/2016 12:00:00 AM,185 Middle Street<br>Suite 1351,Seminole,32746,3635,Sub Chapter S Corporation (Inc. or Ltd.),2007.0,52D34,No,Yes,No,No,No,No,10.0,,1.0,1500000.0,950000.0,2000000.0,2000000.0,4078780949,"221310, 221330, 237990, 541310, 541330, 541618, 541620, 541690, 562112, 562119, 562211, 562212, 562219, 562910, 712120",,,"AL, AR, CT, DC, FL, GA, IL, IN, KY, LA, MA, MD, ME, MS, NC, NH, NJ, NY, PA, PR, RI, SC, TN, VA, VI, VT",No,Yes,No,8/17/2016 3:24:42 PM,No,No
805610438,"GAVER INDUSTRIES, INC.",BARKER & BARKER PAVING,BETHLEHEM,PA,6103179070,gavin@barkerpaving.com,www.barkerpaving.com,10/9/2015 12:00:00 AM,10/9/2017 12:00:00 AM,910 14th AVENUE,Northampton,18018,2618,Sub Chapter S Corporation (Inc. or Ltd.),2008.0,4VH72,Yes,Yes,No,No,No,No,22.0,,6.0,4200000.0,689000.0,3000000.0,10000000.0,6103179071,"236220, 237110, 237210, 237310, 238110, 238140, 238160, 238190, 238310, 238990",,,"CT, DC, DE, FL, NC, NJ, NY, PA, RI, VA, WV",Yes,No,No,10/9/2015 9:14:21 AM,No,No
151233496,Gavig Construction Company,,Morton,IL,3092084010,gavigcon@gmail.com,,4/11/2016 12:00:00 AM,4/11/2018 12:00:00 AM,1635 Copperfield Drive,Tazewell,61550,3166,Sub Chapter S Corporation (Inc. or Ltd.),1995.0,,No,Yes,No,No,No,No,2.0,,1.0,,,,,3092637855,"236115, 236116, 236117, 236118, 236210, 236220, 237110, 237210, 237310, 238110, 238130, 238140, 238160, 238170, 238190, 238210, 238220, 238390, 238910, 238990, 561730",,,"FL, IA, IL, IN, MH, MI, MO, MP, PW, TX, VI, WY",Yes,No,No,4/11/2016 9:25:56 AM,No,No
078748216,"GBA Supply, LLC",,Birmingham,AL,2058768080,alpotts@gbasupply.com,http://www.gbasupply.com/,12/15/2015 12:00:00 AM,12/15/2017 12:00:00 AM,441 University Blv,Jefferson,35205,,Limited Liability Company (LLC),2013.0,7F6S0,Yes,No,No,No,No,No,4.0,,1.0,,,,,2052022900,"423840, 444130, 444190",,,"AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VI, VT, WA, WI, WV, WY",Yes,No,No,12/15/2015 10:23:51 AM,No,No
780395856,GBD Joint Venture ,,Aberdeen,MD,4102739122,gary@gabcoconstruction.com,,12/10/2014 12:00:00 AM,12/10/2016 12:00:00 AM,127 South Philadelphia Blvd,Harford,21001,3602,General Partnership,2006.0,4SN21,No,Yes,No,No,No,No,1.0,,1.0,,,,,4102732436,"236220, 237110, 237130, 237310, 237990, 238110, 238130, 238140, 238150, 238160, 238190, 238210, 238220, 238290, 238310, 238320, 238340, 238350",,,XX,No,No,No,8/17/2016 1:39:14 PM,No,Yes
079770003,GBK Consultants LLC,SATX Tech Consultants,San Antonio,TX,2107403883,gblackman@gbkconsultllc.com,www.gbkconsultllc.com,11/10/2015 12:00:00 AM,11/10/2017 12:00:00 AM,1142 Tetford,Bexar,78253,,Limited Liability Company (LLC),2014.0,7C650,Yes,Yes,No,Yes,No,No,1.0,,1.0,,,,,,"541512, 541513, 541519, 541611, 561110, 561320, 561410",,,XX,No,No,No,7/8/2016 4:03:58 PM,No,No
163367550,"GBM3, Inc.",,Mobile,AL,2514739575,Diphair@aol.com,www.gregsprofessionalbarberbeautysalon.com,7/11/2016 12:00:00 AM,7/11/2018 12:00:00 AM,1917 Duval Street,Mobile,36606,,C Corporation (Inc. or Ltd.),1980.0,55G51,No,Yes,No,No,No,No,3.0,,5.0,63000.0,0.0,0.0,0.0,2514739575,812112,3590,P400,AL,No,No,No,7/11/2016 2:40:06 PM,No,No
829818959,"GBS Funding, Inc.",GBS Financial Services/GBS Medpharm,Bowie,MD,2025281474,gbs@gbsmedpharminc.com,www.gbsmedpharminc.com,11/5/2014 12:00:00 AM,11/5/2016 12:00:00 AM,"1736,Albert Dr",Prince Georges,20721,2245,Sub Chapter S Corporation (Inc. or Ltd.),2011.0,6LSE5,Yes,Yes,No,Yes,No,No,1.0,,1.0,,,,,8008781568,423450,,,"DC, XX",No,No,No,9/30/2016 2:10:37 PM,No,No
833113157,"GBX Consultants, Inc.",,Stafford,VA,2026847952,info@gbxconsultants.com,www.gbxconsultants.com,1/27/2015 8:04:12 AM,1/27/2017 8:04:12 AM,306 Garrisonville Rd<br>Suite 301,Stafford,22554,,Sub Chapter S Corporation (Inc. or Ltd.),2009.0,5VKW3,Yes,Yes,No,No,No,No,200.0,,5.0,,,,,2026847952,"541430, 541519, 541611, 541612, 541990, 561110, 561499, 611430",,,XX,No,Yes,No,1/27/2015 8:04:12 AM,No,No
791533057,"GC Associates USA, LLC",,Arlington,VA,7032008954,george.fukumoto@gcassociates-usa.com,GCAssociates-USA.com,2/4/2015 2:38:34 PM,2/4/2017 2:38:34 PM,2720 South Arlington Mill Drive<br>Suite 504,Arlington,22206,,Limited Liability Company (LLC),2007.0,4PFV8,No,Yes,No,No,No,No,5.0,,3.0,,,,,7036669760,"541330, 541512, 541611, 541612, 541613, 541614, 541618, 541690, 541990, 561110, 611430","1336, 1338, 1410, 1420, 1427, 1440, 1450, 1510, 1520, 1540, 1550, 1560, 1610, 1615, 1620, 1630, 1650, 1660, 1680, 1710, 1720, 1730, 2810, 2840, 2845, 2915, 2935, 2945, 2950, 2995, 6340, 6910, 6920, 6930, 8115, 8135, 8145",,"AZ, CO, NJ, VA",No,Yes,No,2/4/2015 2:38:34 PM,No,No
014428277,"GC Commercial, Inc.",,Newport News,VA,7572235190,adam@gc-commercial.com,www.gc-commercial.com,2/18/2015 3:21:35 PM,2/18/2017 3:21:35 PM,815 Bluecrab Road<br>Suite H,Newport News City,23606,,Sub Chapter S Corporation (Inc. or Ltd.),2011.0,6T7J0,No,Yes,No,No,No,No,19.0,,1.0,0.0,0.0,0.0,0.0,7572235036,236220,,,VA,No,No,No,2/18/2015 3:21:35 PM,No,No
079602782,GC Construction LLC,,Fruitland,ID,5042587558,danagilbert20@gmail.com,,5/22/2015 12:00:00 AM,5/22/2017 12:00:00 AM,2033 Copper Creek Dr,Payette,83619,,Limited Liability Company (LLC),2014.0,,No,Yes,No,No,No,No,4.0,,1.0,,,,,,236220,,,ID,No,No,No,5/22/2015 11:58:24 AM,No,No
965031185,"GC GREEN, INCORPORATED",,San Marcos,CA,8554248387,liz@gcgreen.com,www.gcgreen.com,10/20/2015 12:00:00 AM,10/20/2017 12:00:00 AM,460 W. Mission Road<br>Suite 133,San Diego,92069,,Sub Chapter S Corporation (Inc. or Ltd.),2010.0,65TT7,No,Yes,Yes,Yes,No,No,1.0,,1.0,,,,,7603048727,"541350, 541410, 541420, 541490, 541618, 541620, 541690, 541820, 541840, 541990, 561110, 561210, 561320, 561330, 561720, 561730, 561790, 561990, 562910, 611210, 611310, 611430, 611513, 611519, 611699, 611710, 624229, 624230, 624310, 813311, 813312, 813319, 813410, 813910, 813920",6117,,CA,No,No,No,10/20/2015 12:18:44 PM,No,No
084978514,"GC&E Systems Group, Inc.",,Norcross,GA,7704483908,dosullivan@gcesg.com,www.gcesg.com,5/21/2015 12:00:00 AM,5/21/2017 12:00:00 AM,5835 Peachtree Corners East<br>Suite A,Gwinnett,30092,,Sub Chapter S Corporation (Inc. or Ltd.),1999.0,1MPR9,Yes,No,No,No,No,No,221.0,,6.0,,,,,7704483908,541519,,,XX,No,Yes,No,5/21/2015 8:33:03 AM,No,No
123619558,GCC ENTERPRISES INC.,,Dallas,TX,9724061050,gcody@gccenterprise.com,www.gccenterprise.com,12/5/2014 12:00:00 AM,12/5/2016 12:00:00 AM,1601 Valley View Lane<br>Bldg 2 Suite 201,Dallas,75234,,Sub Chapter S Corporation (Inc. or Ltd.),2002.0,3T2S4,Yes,Yes,No,Yes,Yes,Yes,12.0,,2.0,,,,,9724061053,"236116, 236118, 236210, 236220, 237990, 238110, 238160, 238170, 238220, 238310, 238320, 238330, 238340, 238350, 238390, 238990, 541611, 541613, 541618, 561210, 561320, 561720, 562111, 562213, 721110",,,,No,No,No,8/31/2016 1:12:02 PM,No,No
030461409,"GCC Technologies, LLC",,Oakland,MD,3013874848,jbailey@gcctechllc.com,www.gcctechllc.com,5/19/2016 12:00:00 AM,5/19/2018 12:00:00 AM,65 Enterprise Drive,Garrett,21550,7740,Limited Liability Company (LLC),1997.0,1NKM8,No,Yes,No,No,No,No,175.0,,3.0,,,,,3013874778,"541219, 541330, 541511, 541519, 541611, 541990, 561410, 561422, 561612",,,"DC, MD, VA",No,Yes,No,8/22/2016 2:41:59 PM,No,No
833079655,GCH Construction Company,,Colorado Springs,CO,7195998378,ghurley@gchconstruction.com,www.gchconstruction.com,4/22/2016 12:00:00 AM,4/22/2018 12:00:00 AM,4604 Northpark Drive,El Paso,80918,3814,Sub Chapter S Corporation (Inc. or Ltd.),2010.0,5VJ38,Yes,Yes,No,No,No,No,16.0,,2.0,,,,,7195983369,"236210, 236220, 237110, 237120, 237310, 237990, 238110, 238190",,,"CO, NM, SD, WY, XX",No,No,No,4/22/2016 10:05:59 AM,No,No
809074847,GCS LLC,,GRAND JUNCTION,CO,9702560465,mmills@gcs-llc.net,www.gcs-llc.net,9/11/2015 12:00:00 AM,9/11/2017 12:00:00 AM,2526 Patterson Road<br>Unit 101,Mesa,81505,,Limited Liability Company (LLC),2008.0,4ZJH2,Yes,Yes,No,No,No,No,6.0,,2.0,,,,,9702560466,"236210, 236220, 237110, 237120, 237130, 237310, 237990, 238110, 238120, 238130, 238140, 238150, 238160, 238190, 238210, 238220, 238290, 238310, 238320, 238330, 238340, 238350, 238390, 238910, 238990",,,"AZ, CO, ID, KS, MT, ND, NE, NM, NV, SD, UT, WY",No,No,No,9/11/2015 9:27:54 AM,No,No
084431688,"GDS, LLC",,Scottsdale,AZ,4806943935,georgeas.gds@gmail.com,,8/31/2016 12:00:00 AM,8/31/2018 12:00:00 AM,4175 N Goldwater Blvd<br>Suite 109,Maricopa,85251,,Limited Liability Company (LLC),2001.0,5U4E0,No,Yes,No,No,No,No,2.0,,1.0,,,,,4804229610,236116,,,AZ,Yes,No,No,8/31/2016 12:32:18 PM,No,No
078271796,"GECMS, Inc",Giron Construction,San Francisco,CA,5109124206,bagiron@gironcms.com,www.gironcms.com,11/13/2014 12:00:00 AM,11/13/2016 12:00:00 AM,5 Thomas Mellon Circle<br>Suite 155,San Francisco,94134,,Sub Chapter S Corporation (Inc. or Ltd.),2009.0,,No,Yes,No,Yes,No,No,31.0,1.0,2.0,,,,,8883910139,"221114, 221310, 236116, 236210, 236220, 237110, 237210, 237310, 238110, 238910",,,CA,No,No,No,9/19/2016 7:09:30 PM,No,No
121202415,"Geer Services, Inc.",,Jacksonville,FL,9043847900,pat@geerservices.com,www.geerservices.com,7/1/2015 12:00:00 AM,7/1/2017 12:00:00 AM,301 West Bay Street<br>Suite 460,Duval,32202,5184,C Corporation (Inc. or Ltd.),2003.0,330c3,Yes,Yes,No,No,No,No,5.0,,1.0,,,,,9043547904,"518210, 541330, 541370, 541430, 541511, 541512, 541513, 541519, 541618",,,"AL, FL, GA, LA, MS, NC, SC",Yes,No,No,7/1/2015 2:15:54 PM,No,No
006325659,GEK Industries Corp,,Martinsburg,WV,3047073429,gary6502003@yahoo.com,https://gekindusstriescorporation.com,12/31/2014 12:00:00 AM,12/31/2016 12:00:00 AM,320 Athletic St,Berkeley,25404,,Sub Chapter S Corporation (Inc. or Ltd.),2014.0,,No,No,No,No,No,No,2.0,,1.0,,,,,7036352369,"484110, 484121",,,"AL, AR, AZ, CO, CT, DC, DE, FL, GA, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV",No,No,No,9/2/2016 10:42:07 AM,No,No
080154137,"GEM NYC ENTERPRISES, INC.",,Maspeth,NY,9175874743,gem.nyce@gmail.com,,7/12/2016 12:00:00 AM,7/12/2018 12:00:00 AM,6454 Maurice Ave,Queens,11378,,C Corporation (Inc. or Ltd.),2016.0,,No,Yes,No,No,No,No,1.0,,1.0,,,,,7184161661,236220,,,NY,No,No,No,7/12/2016 2:23:28 PM,No,No
145579533,Gema Contractor Services Corp.,,Vega Alta,PR,7874039223,gema2001@prtc.net,,3/18/2016 12:00:00 AM,3/18/2018 12:00:00 AM,Urb. Villa Linares 7th Street M7,Vega Alta,00962,6613,C Corporation (Inc. or Ltd.),2001.0,,Yes,Yes,No,No,No,No,1.0,,1.0,,,,,,"236115, 236116, 236117, 236118, 236210, 236220, 237110, 237120, 237130, 237210, 237310, 237990, 238110, 238120, 238130, 238140, 238150, 238160, 238170, 238190, 238210, 238220, 238290, 238310, 238320, 238330, 238340, 238350, 238390, 238910, 238990, 332618, 541310, 541320, 541330, 541340, 541350, 541410, 541420, 561730","4010, 5315, 5335, 5660, 9505, 9525",,PR,No,No,No,3/18/2016 3:15:24 PM,No,No
157007881,"GEMMCO, Inc",,Parkton,MD,4103431116,gordon1949@verizon.net,,12/1/2014 12:00:00 AM,12/1/2016 12:00:00 AM,21411 Dunk Freeland Rd.,Baltimore,21120,,Sub Chapter S Corporation (Inc. or Ltd.),1986.0,,Yes,Yes,No,No,No,No,1.0,,1.0,,,,,4103574788,811310,,,"DE, MD, NJ, NY, PA, VA, WV",Yes,No,No,7/29/2016 3:24:44 PM,No,No
808356112,GEN4 Services LLC,,Clarksville,TN,2704982060,eshaffer@gen4services.com,http://www.gen4services.com,5/23/2016 12:00:00 AM,5/23/2018 12:00:00 AM,587 Fairway Wingate Dr,Montgomery,37043,,Limited Liability Company (LLC),2008.0,4YD78,No,Yes,No,No,No,No,4.0,,1.0,,,,,9315535009,"488119, 488310, 493190, 541611, 541690, 541990, 561210, 561720, 561910, 611430, 611512, 611699, 812990",,"AD23, AD26, AD27",MS,No,No,No,5/23/2016 1:36:44 PM,No,No
078654849,General Civil Company Inc,,Downingtown,PA,8664351200,Georged@generalcivil.com,www.generalcivil.com,11/5/2015 12:00:00 AM,11/5/2017 12:00:00 AM,117 Robbins Road,Chester,19335,,Sub Chapter S Corporation (Inc. or Ltd.),2012.0,6THW9,No,Yes,No,No,No,No,1.0,,2.0,,,,,8564990082,"236210, 236220, 237990, 541620",,,"NJ, PA",No,No,No,11/5/2015 10:29:38 AM,No,No
963195834,"General Contracting Solutions, Inc.",GCSI,Chesapeake,VA,7578424825,dbaker@gcsi-inc.net,www.gcsi-inc.net,5/28/2015 12:00:00 AM,5/28/2017 12:00:00 AM,"638 Independence Parkway, Ste 240",Chesapeake City,23320,,Sub Chapter S Corporation (Inc. or Ltd.),2008.0,6QCY6,No,Yes,No,No,No,No,2.0,,1.0,,,,,7578424839,"236115, 236116, 236118, 236210, 236220, 238130, 238150, 238160, 238190, 238220, 238310, 238330, 238340, 238350, 238390, 238990",,"N041, N043, N056, Y111, Y131, Y152, Y161, Y162, Y164, Y165, Y199, Y242, Y300, Z111, Z119, Z139, Z141, Z152, Z161, Z162, Z165, Z242","NC, VA",No,No,No,5/28/2015 10:17:23 AM,No,No
078880651,General Debug Incorporated,,Bartlett,TN,9016543374,info@generaldebug.com,www.generaldebug.com,6/14/2016 12:00:00 AM,6/14/2018 12:00:00 AM,7329 Memphis Arlington,Shelby,38135,,Sub Chapter S Corporation (Inc. or Ltd.),2013.0,,No,Yes,No,Yes,No,No,1.0,,1.0,,,,,9016543374,"238210, 518210, 541519, 611420, 611519, 811212",,,TN,No,No,No,6/14/2016 11:35:00 AM,No,No
555569339,"General Infomatics \xe2\x80\x93 A Service Disabled Owned, Veteran Business, Inc.",,McLean,VA,5714827551,tony.garces@gi-sdvob.com,www.generalinfomatics.com,6/17/2015 12:00:00 AM,6/17/2017 12:00:00 AM,1749 Old Meadow Road<br>Suite 130,Fairfax,22102,,Sub Chapter S Corporation (Inc. or Ltd.),2005.0,8ALA1,Yes,Yes,No,No,Yes,No,57.0,,1.0,,,,,7039553496,"519190, 541330, 541512, 541513, 541519, 541611, 541614",,,DC,No,Yes,No,6/17/2015 10:24:14 AM,No,No
079970916,General Management (GM) Healthcare Group LLC,,Damascus,MD,3018077483,gmoore@gmhealthgrp.com,,1/11/2016 12:00:00 AM,1/11/2018 12:00:00 AM,9501 Main Street,Montgomery,20872,2003,Limited Liability Company (LLC),2015.0,7GD85,No,Yes,No,No,No,No,1.0,,1.0,,,,,3012532324,"541511, 541512, 541519, 541611, 541712, 622110",,,MD,No,No,No,1/14/2016 4:54:48 PM,No,No
030062721,"Generation System Integrators, LLC",,Kutztown,PA,6106836525,RonHilbert@GenSysInteg.com,www.gensysinteg.com,7/23/2015 12:00:00 AM,7/23/2017 12:00:00 AM,168 Sander Aly,Berks,19530,,Limited Liability Company (LLC),2010.0,6ECQ0,No,No,No,No,No,No,5.0,,1.0,,,,,4846372022,"238210, 335312, 335313, 423610, 541330, 811310","5925, 5930, 5990, 6105, 6110, 6115, 6125, 6620",,"AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, HI, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VA, VI, VT, WA, WI, WV, WY",Yes,No,No,7/23/2015 11:58:42 AM,No,No
015322244,"Genesi Surface Technologies, INC",,Oakland Park,FL,5612671503,will@genesisurfacetechnologies.com,www.genesisurfacetechnologies.com,7/23/2015 12:00:00 AM,7/23/2017 12:00:00 AM,1431  N.E. 41st Street,Broward,33334,,Sub Chapter S Corporation (Inc. or Ltd.),2014.0,7D6E7,No,Yes,No,Yes,No,No,2.0,,1.0,,,,,5613706231,"541611, 541620, 561210, 561720, 561790",,,FL,Yes,No,No,7/23/2015 11:22:37 AM,No,No
079673387,Genesis Business Solutions LLC,,Anniston,AL,2564990298,renaldophillips@genesisbusinessllc.com,www.genesisbusinessllc.com,4/21/2015 9:17:19 AM,4/21/2017 9:17:19 AM,1317 Wilmer Ave<br>Ste 107,Calhoun,36201,,Limited Liability Company (LLC),2015.0,7BCJ8,Yes,No,No,Yes,No,No,1.0,,1.0,,,,,,"236118, 531311, 541519, 541611, 541614, 561720",,,AL,Yes,No,No,9/14/2015 9:08:53 PM,No,No
029272973,GENESIS CONCEPTS &amp; CONSULTANTS,,San Antonio,TX,2104515100,gregory.hudson@genconcepts.com,www.genconcepts.com,9/21/2016 12:00:00 AM,9/21/2018 12:00:00 AM,1777 NE Loop 410<br>Suite 1009,Bexar,78217,5218,Limited Liability Company (LLC),2002.0,3F2C0,Yes,Yes,No,No,No,No,67.0,,1.0,,,,,2104515102,"423440, 517919, 518210, 541511, 541513, 541519, 541611, 541612, 541618, 541620, 541690, 541712, 541990, 561210, 561612, 561621, 561920, 611420, 611430, 611710, 621511, 711310","6910, 6930, 7030",,XX,No,Yes,No,9/21/2016 12:46:59 PM,No,No
094937070,"Genesis Government Solutions, Inc.",,Tequesta,FL,5802844588,stephen.wilkinson@genesisgovt.com,www.genesisgovt.com,8/19/2015 12:00:00 AM,8/19/2017 12:00:00 AM,"222 U.S. Highway One, Suite 208",Palm Beach,33469,,Sub Chapter S Corporation (Inc. or Ltd.),2001.0,1C2L9,Yes,Yes,No,No,No,No,65.0,,1.0,,,,,,"561320, 561410",,,XX,No,No,Yes,8/19/2015 7:46:25 AM,No,No
123124724,Genesis Industries Incorporated,,MURRIETA,CA,9514617753,dewantz@hotmail.com,www.genesisindustries.org,12/14/2015 12:00:00 AM,12/14/2017 12:00:00 AM,40960 CALIFORNIA OAKS RD STE 256,Riverside,92562,5747,C Corporation (Inc. or Ltd.),1998.0,3FPD8,No,Yes,No,No,No,No,1.0,,1.0,,,,,9514617644,"325611, 325612, 424690, 541611, 541613, 541614, 541618, 541620, 562910","2040, 3426, 3694, 4250, 4610, 4920, 6810, 6850, 7035, 7045, 7310, 7510, 7520, 7930",,"AK, CA, DE, FL, GA, GU, HI, MD, NC, NJ, NY, OR, SC, TX, UT, VA, WA",No,No,No,12/14/2015 9:40:52 AM,No,No
